pipeline_name,input_records,output_records,data_size_mb,execution_time_min,expected_time_min,cpu_utilization,memory_utilization,source_delay_min,retry_count,previous_run_duration,previous_failure_count,worker_count,day_of_week,hour,pipeline_failed
sales_daily,992489,1015033,2108.2,25.24,30,45.9,99.0,2.4,0,20.92,1,8,Thursday,14,0
orders_daily,972866,963458,1591.0,24.4,28,17.0,74.1,7.0,0,26.68,1,4,Thursday,12,1
orders_daily,872370,859439,1346.2,29.4,28,44.7,80.1,0.3,0,23.6,1,2,Saturday,1,0
inventory_daily,487650,481016,922.2,18.64,22,38.2,53.2,5.4,1,15.28,0,4,Wednesday,6,0
sales_daily,832094,819288,1506.6,47.35,30,99.0,99.0,0.7,0,40.51,0,4,Saturday,3,0
products_daily,250070,252563,464.8,17.47,18,56.2,39.2,10.8,0,16.95,0,4,Thursday,9,0
products_daily,312471,322653,672.2,29.16,18,90.3,81.3,9.1,0,23.17,0,4,Wednesday,3,0
orders_daily,1023222,1012393,1806.9,24.87,28,46.5,64.0,5.9,0,24.25,0,8,Friday,13,0
sales_daily,814002,800028,1280.4,21.05,30,28.0,54.2,3.7,3,24.51,0,2,Friday,6,0
customer_daily,594862,592152,1275.5,27.68,25,39.6,63.2,10.3,1,26.73,0,6,Monday,12,0
inventory_daily,471289,471334,764.8,19.41,22,29.6,42.0,0.5,0,16.72,0,2,Monday,2,0
payments_daily,395651,403151,632.7,26.97,32,15.0,48.1,0.6,0,21.67,0,2,Saturday,8,0
sales_daily,623971,619978,1141.9,21.5,30,31.6,54.5,2.4,1,19.43,0,4,Saturday,3,0
products_daily,251012,250083,464.4,16.91,18,31.2,45.1,7.9,0,14.44,1,2,Friday,12,0
sales_daily,542895,555468,849.9,38.9,30,60.0,46.4,7.1,0,,0,8,Tuesday,3,0
sales_daily,805439,804079,1547.9,31.07,30,37.6,85.1,4.7,0,31.06,0,6,Thursday,5,0
inventory_daily,586188,579967,1267.8,21.48,22,43.1,50.9,4.6,0,16.49,0,6,Sunday,1,0
customer_daily,823092,861528,1571.7,23.57,25,42.4,75.9,5.8,0,27.36,0,6,Tuesday,0,0
orders_daily,1178759,1195033,2080.7,37.4,28,67.9,,0.4,0,27.91,0,8,Sunday,4,0
sales_daily,689524,687468,1297.7,28.77,30,55.5,49.9,5.0,3,23.23,0,4,Wednesday,13,0
orders_daily,945005,942200,1935.1,23.23,28,28.0,74.5,7.2,0,23.56,0,4,Thursday,21,0
sales_daily,735630,765880,1386.0,28.58,30,50.2,53.8,2.8,1,24.67,0,8,Thursday,7,0
inventory_daily,664764,657268,1458.4,22.58,22,75.0,,7.6,0,21.61,0,8,Sunday,5,0
inventory_daily,630344,651625,836.9,19.83,22,45.3,48.5,4.3,0,15.46,1,8,Saturday,5,0
orders_daily,930252,931418,1864.1,18.0,28,23.1,58.4,22.3,0,14.37,0,4,Saturday,5,0
inventory_daily,438064,445201,736.8,20.71,22,32.9,33.4,1.8,0,19.02,1,4,Friday,11,0
sales_daily,248313,248256,465.8,34.19,30,54.3,40.2,0.8,3,32.77,0,6,Monday,3,0
orders_daily,641952,654221,977.8,25.19,28,53.1,58.2,2.9,1,21.71,0,4,Wednesday,7,0
customer_daily,409201,403304,722.5,22.53,25,40.8,46.5,9.6,0,15.95,0,6,Tuesday,6,0
orders_daily,639678,634445,1400.2,33.3,28,62.1,80.0,7.1,0,27.99,0,2,Sunday,3,0
customer_daily,894250,901452,1457.9,29.06,25,52.4,84.4,5.5,0,30.29,0,4,Wednesday,0,0
orders_daily,666892,653981,1264.5,26.25,28,50.4,56.0,0.3,1,22.57,0,4,Sunday,22,0
inventory_daily,393905,392130,853.5,20.01,22,24.0,31.7,6.1,0,21.69,0,2,Tuesday,17,0
sales_daily,652716,655055,1047.7,22.09,30,27.9,31.3,4.6,3,17.03,0,4,Monday,6,0
customer_daily,987810,979698,1973.8,26.02,25,37.2,75.8,8.6,2,26.8,0,2,Sunday,1,1
inventory_daily,493754,487486,916.6,20.5,22,45.0,50.4,3.1,0,,0,6,Friday,10,0
payments_daily,419594,416177,723.7,46.12,32,59.2,65.9,2.5,0,49.91,0,6,Sunday,4,0
orders_daily,931571,918282,2012.0,31.79,28,66.8,99.0,3.1,0,30.4,0,4,Sunday,23,0
inventory_daily,301559,294799,475.7,27.66,22,59.6,45.1,1.3,0,27.72,0,6,Sunday,2,0
customer_daily,849243,837310,1735.6,20.74,25,28.4,68.6,1.1,0,15.86,0,6,Monday,6,0
inventory_daily,540109,551818,858.3,23.76,22,39.6,48.4,5.9,0,19.88,0,8,Sunday,6,0
products_daily,292697,293231,610.0,18.17,18,44.6,41.5,8.3,0,17.04,0,6,Sunday,5,0
customer_daily,878816,878146,1478.1,22.49,25,32.2,64.8,1.6,0,20.41,0,4,Monday,2,0
products_daily,279207,280703,469.0,16.64,18,44.4,45.3,4.4,2,16.86,0,4,Wednesday,7,0
sales_daily,776893,790082,1239.0,20.07,30,33.3,56.6,11.8,0,21.5,0,4,Wednesday,2,0
orders_daily,837881,839632,1274.8,35.64,28,72.2,70.3,1.4,3,27.78,0,4,Saturday,4,0
inventory_daily,607629,603760,874.5,15.69,22,15.0,26.7,9.4,0,14.27,0,4,Sunday,3,0
inventory_daily,581382,584590,1234.2,22.43,22,51.4,54.4,1.7,0,18.34,0,8,Sunday,3,0
orders_daily,950151,968170,1618.6,31.81,28,58.4,66.9,2.6,0,32.61,0,6,Friday,3,0
sales_daily,631717,636075,1066.6,38.53,30,47.5,80.3,5.8,3,35.8,0,2,Thursday,10,0
products_daily,277785,279255,627.3,25.06,18,80.4,75.0,8.6,0,28.27,0,4,Friday,1,0
customer_daily,513229,518122,928.1,28.48,25,65.8,59.2,6.1,0,19.56,0,4,Sunday,6,0
customer_daily,800847,776111,1268.0,26.76,25,35.1,67.9,3.4,0,25.91,0,2,Saturday,11,0
orders_daily,616549,597597,1203.2,38.24,28,56.0,70.8,0.8,0,28.88,0,6,Tuesday,1,0
payments_daily,461605,469982,866.6,29.49,32,47.0,45.2,4.6,0,28.17,0,8,Sunday,5,0
products_daily,377259,377196,443.4,15.88,18,44.6,30.5,12.7,0,17.2,0,4,Friday,2,0
payments_daily,285702,279514,467.6,32.36,32,49.6,47.7,2.1,1,34.31,0,6,Monday,3,0
inventory_daily,458351,456765,941.9,18.68,22,45.4,43.6,10.5,1,17.86,0,6,Thursday,5,0
payments_daily,300129,303705,373.3,27.46,32,25.9,30.0,15.9,0,29.51,0,4,Monday,4,0
inventory_daily,543023,523639,957.7,24.07,22,35.8,60.2,5.4,1,22.16,0,2,Monday,5,0
customer_daily,833618,816350,1461.2,24.7,25,48.5,82.0,10.9,2,24.24,0,6,Monday,21,0
customer_daily,804130,812218,1794.8,22.16,25,53.8,60.0,4.8,0,16.2,0,6,Friday,6,0
customer_daily,593719,599300,892.0,25.42,25,37.0,38.2,3.7,2,22.07,0,2,Tuesday,13,0
products_daily,375288,371325,557.7,19.45,18,33.2,44.8,0.2,0,18.24,0,4,Saturday,5,0
sales_daily,987491,1024324,1726.6,26.98,30,38.4,70.5,5.3,0,26.7,0,4,Thursday,3,0
orders_daily,866009,856782,1422.9,31.29,28,63.0,71.0,5.3,0,32.83,0,4,Saturday,20,0
sales_daily,798486,786927,1317.0,29.32,30,45.6,57.2,9.3,2,27.42,0,8,Thursday,12,0
customer_daily,850422,843980,1557.2,29.08,25,65.9,80.3,1.8,0,31.8,0,2,Sunday,5,0
products_daily,363501,375412,795.1,18.81,18,53.0,64.7,5.2,0,21.58,1,2,Thursday,8,0
sales_daily,995965,977367,1891.9,20.56,30,23.4,81.8,3.0,0,19.27,0,2,Wednesday,22,0
customer_daily,986099,982572,1944.0,28.21,25,52.9,99.0,23.8,0,30.76,0,8,Thursday,5,0
sales_daily,887562,892754,1522.1,33.99,30,46.3,82.6,10.5,0,28.59,0,2,Wednesday,1,0
orders_daily,958619,939292,1443.9,22.26,28,33.7,55.5,7.1,0,19.62,0,2,Monday,9,0
orders_daily,1144428,1136072,2328.1,25.77,28,34.8,95.1,4.8,3,28.28,0,6,Thursday,8,0
payments_daily,489147,486566,814.3,29.23,32,21.3,42.4,8.8,2,37.53,0,8,Thursday,1,0
sales_daily,702176,704946,1431.6,26.1,30,48.4,71.9,3.4,0,23.2,0,4,Friday,2,0
sales_daily,767702,770083,1633.2,22.74,30,17.7,59.4,4.4,1,24.75,0,2,Thursday,2,0
payments_daily,278700,273466,799.3,37.01,32,52.9,70.0,4.6,0,41.36,0,6,Tuesday,2,1
customer_daily,694557,691633,1367.8,27.68,25,61.2,71.8,2.9,0,22.62,0,2,Friday,2,1
inventory_daily,588925,602379,896.9,26.27,22,50.9,59.9,1.9,1,23.31,0,4,Saturday,3,0
sales_daily,648179,648391,1455.7,29.15,30,46.6,53.6,3.9,2,26.05,0,6,Tuesday,8,0
inventory_daily,613379,601340,1158.4,27.78,22,66.8,61.3,13.5,0,28.29,0,4,Wednesday,11,1
products_daily,272800,276915,443.5,13.39,18,15.0,40.5,6.2,0,14.76,1,2,Friday,16,0
customer_daily,580477,583738,842.2,27.15,25,29.9,48.4,0.8,0,24.3,1,4,Friday,3,0
payments_daily,429095,426935,1045.8,39.0,32,50.8,77.9,26.3,0,40.75,0,2,Monday,10,0
customer_daily,568731,570188,883.8,20.79,25,40.1,40.1,0.4,0,21.23,0,4,Tuesday,4,0
sales_daily,575440,570969,1213.6,27.53,30,45.0,57.5,14.7,0,25.98,0,4,Thursday,23,0
payments_daily,402055,405170,810.1,24.46,32,15.0,34.0,2.6,0,21.06,0,6,Wednesday,9,0
sales_daily,778927,764610,1772.5,34.97,30,72.6,93.9,10.9,0,37.85,1,4,Monday,12,0
orders_daily,1115650,1101768,2426.0,23.49,28,58.2,94.8,10.7,0,20.83,1,2,Thursday,3,0
payments_daily,408309,412352,784.6,32.02,32,52.4,52.3,5.0,1,27.64,0,4,Monday,9,0
products_daily,195102,194864,491.0,16.45,18,45.3,40.3,2.8,0,12.53,0,4,Monday,10,0
products_daily,378932,390099,969.3,14.91,18,15.0,43.5,9.0,0,10.31,1,4,Wednesday,2,0
sales_daily,1103959,1147714,1846.0,28.18,30,49.9,81.1,13.0,0,28.09,0,6,Sunday,23,0
orders_daily,1086048,1105538,2006.9,29.83,28,56.2,72.2,2.9,0,26.93,0,4,Friday,19,0
orders_daily,1093294,1117522,2133.6,28.56,28,50.7,83.5,3.7,0,27.03,0,6,Thursday,19,0
customer_daily,617802,613260,1328.1,19.24,25,25.5,76.7,3.7,1,12.95,0,2,Wednesday,4,0
orders_daily,814194,844833,1631.0,30.26,28,52.0,94.4,3.2,0,28.34,1,4,Wednesday,10,0
sales_daily,833991,833365,1670.3,32.12,30,48.7,80.6,4.6,2,27.42,0,2,Saturday,3,0
inventory_daily,591990,582682,806.1,27.25,22,70.4,61.6,1.7,1,25.09,0,4,Sunday,20,0
customer_daily,766315,778162,1468.1,20.02,25,41.0,64.0,3.3,0,21.65,0,8,Sunday,11,1
orders_daily,821199,833304,1980.5,34.54,28,60.1,93.1,0.5,0,34.14,0,2,Monday,15,0
customer_daily,579909,586273,1265.4,21.31,25,38.3,50.0,12.9,0,21.76,0,4,Sunday,17,0
customer_daily,456280,437669,776.8,18.77,25,30.9,32.4,1.8,0,15.78,0,8,Saturday,4,0
orders_daily,1016445,1031605,2010.5,31.53,28,53.7,87.4,4.9,0,25.59,0,6,Saturday,0,0
inventory_daily,461021,463434,787.0,24.89,22,47.8,51.9,24.3,0,22.48,0,4,Tuesday,2,0
customer_daily,610864,605706,1123.2,29.78,25,62.5,74.0,1.6,0,29.77,0,6,Thursday,5,0
sales_daily,1076460,1113854,2033.9,25.5,30,40.1,88.4,11.6,0,23.12,0,8,Saturday,12,0
orders_daily,1007710,1007817,1748.7,23.91,28,34.4,74.2,8.6,0,20.37,0,6,Sunday,16,0
customer_daily,691976,702495,1348.8,22.38,25,40.6,63.4,1.0,2,20.88,0,4,Monday,4,0
sales_daily,932831,937014,2008.7,29.14,30,39.2,86.9,1.7,0,27.22,0,2,Tuesday,2,0
products_daily,385236,371545,646.7,21.31,18,56.7,42.9,1.5,0,21.55,0,4,Wednesday,10,0
sales_daily,541203,537873,928.3,24.4,30,31.7,62.9,8.3,0,19.9,0,4,Friday,23,0
sales_daily,709499,719841,1328.3,32.34,30,39.5,84.1,3.6,0,24.9,1,8,Wednesday,4,0
customer_daily,619822,636188,983.2,26.46,25,43.6,55.4,8.3,0,25.55,0,6,Monday,9,0
products_daily,241299,243540,384.4,16.44,18,55.2,32.9,0.5,1,14.54,0,6,Monday,5,0
orders_daily,852260,829232,1481.6,32.64,28,66.8,75.4,1.1,1,35.83,0,4,Sunday,4,0
customer_daily,448352,440222,778.6,31.77,25,64.5,62.4,6.7,0,26.13,0,2,Monday,21,0
sales_daily,947548,966461,1648.3,37.44,30,62.3,90.1,15.1,0,33.49,0,4,Friday,17,0
customer_daily,582724,588115,1273.0,24.2,25,32.6,57.0,12.1,0,21.48,0,2,Monday,4,0
products_daily,312057,302855,487.6,19.86,18,41.9,43.0,11.0,1,17.84,0,2,Monday,5,0
products_daily,303078,300499,451.0,17.06,18,15.0,39.2,5.4,0,15.95,0,8,Thursday,21,0
inventory_daily,555741,533908,779.4,20.69,22,28.8,41.6,3.7,0,20.78,0,6,Saturday,4,0
sales_daily,406257,406958,809.5,28.58,30,52.0,51.7,6.0,0,29.28,0,4,Sunday,4,0
customer_daily,708534,707616,1107.3,20.17,25,15.0,52.1,4.9,0,19.79,0,2,Wednesday,3,0
orders_daily,850483,838812,1524.1,22.12,28,24.7,54.9,12.0,2,20.26,0,4,Saturday,2,0
sales_daily,865098,846354,1453.5,24.77,30,31.5,68.1,1.2,0,22.89,0,6,Saturday,5,0
customer_daily,496671,483300,1123.7,27.27,25,54.2,35.2,3.7,0,30.98,0,6,Monday,19,0
products_daily,324820,322496,830.3,21.32,18,50.5,57.8,0.9,3,15.8,0,2,Saturday,19,0
customer_daily,818806,857210,1393.5,18.22,25,20.3,72.3,4.5,0,17.39,0,6,Thursday,17,0
customer_daily,674669,696968,1225.5,21.53,25,19.7,56.7,1.8,0,22.51,0,6,Thursday,21,0
sales_daily,685241,706660,1083.6,21.99,30,20.1,57.8,4.2,1,20.53,0,6,Monday,19,0
payments_daily,302852,302661,722.3,31.01,32,29.7,30.2,6.5,0,30.2,1,8,Tuesday,7,0
customer_daily,724911,738558,1093.3,25.44,25,44.4,76.6,9.3,0,27.53,0,2,Monday,3,0
orders_daily,1002535,1005959,1604.2,27.57,28,44.5,71.3,4.9,1,28.06,0,4,Sunday,6,0
sales_daily,857046,856247,1384.0,40.47,30,71.8,81.5,12.5,2,39.13,0,4,Friday,7,1
orders_daily,893245,891821,1465.3,21.92,28,42.8,41.9,5.2,0,23.74,0,4,Tuesday,2,0
sales_daily,832473,821931,1308.3,22.51,30,39.9,45.7,3.3,0,27.44,0,4,Monday,23,0
inventory_daily,493509,499746,764.5,18.61,22,43.0,37.9,5.9,3,18.63,0,8,Tuesday,7,0
payments_daily,323338,310985,588.4,29.56,32,32.9,27.4,6.6,0,28.49,0,4,Monday,14,0
sales_daily,921196,922924,1314.0,39.53,30,58.8,80.9,2.4,0,32.13,0,8,Friday,16,0
orders_daily,955821,958738,1766.6,31.35,28,46.1,88.5,10.0,0,27.19,0,4,Friday,0,0
payments_daily,440337,420236,855.2,31.1,32,69.4,45.7,10.4,1,25.94,0,6,Friday,5,0
products_daily,367011,373069,903.0,22.36,18,63.6,52.3,3.0,0,18.42,0,4,Friday,3,0
products_daily,316648,304475,530.6,17.47,18,52.2,37.1,3.3,0,17.15,0,6,Tuesday,6,0
customer_daily,727399,706217,1565.3,22.77,25,43.5,74.3,6.0,2,19.05,0,8,Sunday,9,0
payments_daily,282996,285999,459.0,33.01,32,43.8,31.9,4.5,0,26.64,0,6,Wednesday,13,0
products_daily,295344,294632,548.1,14.12,18,40.7,35.3,1.9,0,12.65,0,4,Sunday,6,0
sales_daily,854826,846549,1707.1,25.0,30,22.9,79.9,4.1,1,20.02,0,4,Wednesday,5,0
products_daily,205035,212215,308.3,24.74,18,63.1,52.8,13.9,0,24.6,1,8,Monday,18,0
inventory_daily,542942,548074,1026.7,24.24,22,43.6,72.1,3.0,0,25.98,0,4,Wednesday,2,0
sales_daily,646523,626570,1154.6,34.45,30,65.1,63.7,3.8,3,31.81,0,4,Saturday,3,0
customer_daily,539554,543612,1102.4,23.07,25,51.5,51.1,11.1,0,21.63,0,4,Saturday,5,0
orders_daily,804692,806184,1770.8,27.04,28,40.7,80.2,2.5,0,24.75,1,2,Sunday,4,1
inventory_daily,496949,496858,1001.2,29.25,22,57.5,75.8,5.3,0,28.64,0,4,Sunday,18,0
orders_daily,660954,664634,1145.7,23.38,28,15.0,33.6,5.2,0,24.4,0,4,Saturday,6,0
orders_daily,1054195,1017362,2030.3,29.39,28,39.0,71.7,8.3,0,21.51,0,2,Saturday,4,0
inventory_daily,517741,503199,997.0,27.21,22,51.9,71.2,5.9,0,22.73,0,2,Friday,1,0
orders_daily,1246496,1217980,2086.6,22.99,28,30.4,97.6,3.4,0,19.48,0,2,Tuesday,3,0
products_daily,318004,315329,716.9,15.33,18,44.0,27.5,6.9,1,14.89,0,8,Friday,19,0
orders_daily,1002744,1003886,1663.9,24.25,28,33.6,67.7,7.1,0,20.22,0,2,Monday,11,0
orders_daily,746304,771358,1349.1,27.8,28,31.9,69.8,1.3,1,16.56,0,4,Saturday,6,0
orders_daily,687274,708456,1334.9,27.19,28,30.4,59.4,0.8,0,21.8,0,6,Wednesday,8,0
orders_daily,1011448,1028416,1680.7,24.52,28,40.0,68.9,3.0,1,20.29,0,8,Thursday,11,0
inventory_daily,390671,388541,744.0,22.96,22,51.3,48.8,5.0,4,16.75,0,6,Sunday,21,0
payments_daily,394929,398151,676.3,29.69,32,48.6,37.4,7.9,0,32.29,0,4,Thursday,4,0
sales_daily,1073043,1065586,2290.8,28.23,30,37.2,94.5,0.3,1,31.67,0,4,Monday,5,0
sales_daily,951322,947054,1734.1,37.56,30,58.8,99.0,4.3,0,31.53,1,2,Sunday,10,0
sales_daily,891271,909012,1678.2,30.89,30,57.3,72.7,10.2,1,29.14,0,4,Monday,4,0
orders_daily,948509,934804,1874.1,31.19,28,72.0,81.1,17.0,1,28.86,1,6,Monday,0,0
inventory_daily,461604,459501,865.1,22.78,22,57.3,45.1,4.2,1,20.38,0,2,Friday,4,0
orders_daily,879378,886337,1548.0,24.54,28,37.1,43.6,4.3,0,22.71,0,4,Friday,8,0
products_daily,266074,274228,591.0,17.9,18,28.7,34.8,6.1,0,14.6,0,4,Monday,6,0
orders_daily,663227,668866,1067.0,24.2,28,39.7,54.9,2.2,0,22.41,0,6,Thursday,4,0
payments_daily,352479,348903,526.3,32.2,32,47.6,35.1,5.4,0,25.92,0,2,Saturday,4,0
inventory_daily,610788,592851,1094.9,26.98,22,49.8,67.0,4.0,1,25.28,0,8,Tuesday,3,0
inventory_daily,371120,374232,634.6,17.21,22,25.5,20.0,3.1,1,13.3,0,4,Sunday,1,0
sales_daily,1023759,1011620,2261.0,26.47,30,46.1,80.8,6.6,0,,0,6,Wednesday,4,0
products_daily,373031,371987,459.3,21.09,18,46.7,52.8,5.4,2,17.51,0,4,Thursday,7,0
sales_daily,863519,850334,1289.1,28.22,30,43.6,47.1,3.3,0,23.23,0,2,Saturday,6,0
payments_daily,378353,383449,622.1,26.31,32,16.7,35.7,6.2,1,24.29,0,6,Sunday,3,0
sales_daily,770200,757701,1477.8,22.56,30,22.7,48.2,7.0,0,22.38,0,6,Monday,3,0
payments_daily,352941,349604,648.7,29.5,32,43.1,36.1,3.1,1,27.79,0,4,Saturday,21,0
sales_daily,725826,719102,1586.3,30.5,30,58.7,72.3,3.3,0,26.57,0,2,Sunday,12,0
inventory_daily,503163,511335,1119.3,25.64,22,37.8,69.6,8.7,0,23.25,0,6,Tuesday,14,0
payments_daily,359787,362572,705.1,39.51,32,50.8,57.0,1.9,1,40.14,1,2,Thursday,8,0
products_daily,412874,418309,789.8,16.85,18,29.1,65.8,2.6,0,17.35,0,6,Thursday,4,0
customer_daily,723530,713328,1317.0,27.29,25,41.8,82.0,2.6,2,20.91,0,6,Tuesday,10,0
sales_daily,766495,765381,1582.5,31.87,30,40.2,74.2,5.1,1,27.23,0,6,Saturday,4,0
sales_daily,784174,770423,1385.0,29.93,30,43.1,63.0,24.9,3,24.4,1,4,Tuesday,4,1
customer_daily,557276,551902,1269.8,33.66,25,63.6,64.3,17.7,0,40.63,0,8,Friday,0,0
customer_daily,578704,583068,989.3,13.29,25,15.0,49.9,5.1,0,10.42,0,2,Saturday,23,0
customer_daily,768390,765646,1350.2,17.01,25,15.0,62.8,3.3,0,14.38,0,4,Tuesday,6,0
sales_daily,720965,740460,1335.6,28.1,30,58.4,60.4,3.2,0,28.2,0,6,Wednesday,7,0
payments_daily,306772,316376,655.8,34.75,32,62.1,53.4,2.2,0,25.61,0,6,Wednesday,13,0
orders_daily,793347,802100,1267.2,40.53,28,76.3,95.1,6.1,0,32.06,0,8,Saturday,21,0
customer_daily,555206,563160,1244.5,24.85,25,36.9,77.0,3.2,1,19.38,0,2,Thursday,22,0
orders_daily,1102893,1123553,1802.5,30.43,28,45.0,77.9,3.6,1,34.98,1,2,Friday,9,0
products_daily,308562,308688,694.9,17.93,18,42.1,36.1,8.8,0,15.57,0,2,Monday,23,0
inventory_daily,471768,459542,972.7,26.23,22,62.8,71.5,0.4,1,25.71,1,6,Saturday,5,0
customer_daily,653806,659747,958.3,21.67,25,29.5,55.7,5.3,0,16.52,0,4,Tuesday,16,0
products_daily,313037,298686,527.3,17.75,18,44.1,42.1,3.7,0,15.58,0,2,Sunday,3,0
orders_daily,765487,751476,1456.1,21.92,28,35.2,56.8,8.8,0,17.73,0,4,Thursday,3,0
orders_daily,649872,650950,1085.3,24.85,28,49.4,52.2,4.8,0,22.17,0,4,Tuesday,3,0
customer_daily,824005,829646,1722.4,20.16,25,32.0,81.7,4.6,2,14.54,1,2,Friday,11,1
inventory_daily,598802,606497,1154.5,19.53,22,48.6,62.3,20.7,0,20.29,0,6,Sunday,7,0
inventory_daily,537780,527813,878.5,20.99,22,39.2,32.5,3.1,1,18.77,1,8,Thursday,5,0
sales_daily,947071,956495,1571.5,31.63,30,34.1,78.1,7.7,0,28.03,0,4,Tuesday,2,0
sales_daily,1106298,1127059,1897.6,44.5,30,73.4,98.7,8.9,1,44.47,0,8,Friday,21,1
sales_daily,714335,698631,1153.0,36.87,30,58.0,73.6,6.6,0,34.93,0,2,Friday,4,0
sales_daily,620794,603887,1051.4,33.01,30,61.0,64.1,2.6,1,29.8,0,2,Saturday,2,0
inventory_daily,566151,559363,1009.3,14.97,22,18.6,28.0,9.5,0,12.26,0,4,Friday,5,0
inventory_daily,353317,350370,470.2,18.11,22,28.0,20.5,20.8,3,18.51,0,2,Tuesday,11,0
inventory_daily,503797,492890,636.8,22.31,22,41.6,43.0,10.4,0,23.78,0,6,Wednesday,8,0
sales_daily,752250,744359,1225.6,38.28,30,80.2,90.2,7.2,0,30.07,0,6,Monday,7,0
products_daily,340433,344369,627.4,17.21,18,45.9,30.6,7.4,1,15.78,0,4,Wednesday,4,0
inventory_daily,451772,447647,801.4,24.22,22,53.4,59.8,3.0,0,27.84,0,4,Sunday,2,1
customer_daily,805970,814039,1289.0,19.27,25,20.8,63.8,0.3,0,19.9,2,6,Tuesday,3,0
customer_daily,552905,559106,1028.4,20.95,25,31.9,29.1,4.9,2,18.08,0,4,Saturday,23,0
customer_daily,741754,752963,1064.2,23.72,25,20.2,58.2,0.6,0,24.75,0,4,Monday,3,0
sales_daily,693373,700535,1169.7,19.99,30,28.9,65.0,1.6,0,20.95,0,4,Thursday,3,0
customer_daily,721299,745210,1617.1,28.2,25,45.4,89.4,1.4,0,28.9,0,6,Friday,21,0
sales_daily,637656,660108,1267.8,36.26,30,38.8,87.4,3.6,1,34.63,1,4,Friday,21,0
customer_daily,646865,645602,1222.6,28.88,25,50.8,81.2,1.3,3,29.28,0,2,Saturday,19,0
products_daily,379325,378241,592.0,12.99,18,43.1,20.0,1.0,0,12.37,1,6,Tuesday,4,0
sales_daily,818400,839103,1372.8,29.27,30,48.9,64.9,2.2,0,23.78,0,4,Monday,18,0
sales_daily,989292,1015019,2177.5,25.28,30,35.9,84.3,21.9,0,22.86,0,6,Saturday,0,0
orders_daily,895270,902027,1443.6,24.61,28,34.3,67.0,4.3,1,24.08,0,8,Sunday,3,0
orders_daily,809091,809016,1563.7,16.34,28,15.0,46.2,5.5,2,15.76,0,4,Saturday,2,0
customer_daily,672357,660709,1092.3,28.74,25,58.2,61.4,5.9,0,26.11,0,6,Saturday,4,0
customer_daily,730391,735208,1002.4,31.75,25,56.9,75.9,9.1,1,32.97,0,6,Sunday,2,0
payments_daily,216612,217696,418.2,19.51,32,19.5,21.2,3.7,0,22.5,2,2,Monday,15,0
sales_daily,883565,892856,1476.1,23.82,30,52.3,72.5,10.5,0,23.85,0,6,Friday,3,0
orders_daily,730829,693414,1256.7,30.05,28,45.9,68.0,3.6,0,25.64,0,6,Tuesday,5,0
customer_daily,495503,475929,1123.3,24.34,25,23.4,57.5,3.5,1,24.39,0,4,Friday,2,0
orders_daily,996943,1031696,1742.4,27.82,28,42.6,87.4,4.1,0,22.76,0,2,Monday,0,0
sales_daily,1014160,1011257,2097.6,26.87,30,30.1,70.4,16.7,0,22.13,0,2,Tuesday,1,0
sales_daily,834624,866089,1676.4,33.78,30,44.9,92.4,13.9,0,27.84,0,4,Friday,4,0
customer_daily,473797,481744,890.7,19.38,25,37.6,43.2,3.6,0,19.92,0,2,Tuesday,4,0
orders_daily,779299,808011,1185.9,32.36,28,59.1,73.7,4.3,0,24.61,0,8,Tuesday,23,0
products_daily,274903,281929,310.9,17.97,18,52.6,20.8,1.3,0,14.94,0,6,Saturday,4,0
products_daily,311765,311476,510.0,17.62,18,25.6,33.2,4.6,1,16.84,0,6,Thursday,13,0
inventory_daily,492812,492244,1064.1,31.02,22,73.4,89.3,1.3,0,26.21,0,4,Saturday,12,0
sales_daily,879236,884372,1402.1,30.43,30,56.8,57.2,9.8,0,25.3,0,4,Sunday,13,0
sales_daily,959995,985040,1557.6,30.1,30,37.7,77.6,0.0,1,29.31,1,2,Wednesday,8,0
payments_daily,374132,366900,664.7,28.99,32,23.6,38.3,12.9,2,32.72,0,6,Thursday,15,0
payments_daily,412865,408341,749.5,29.53,32,19.1,53.1,12.5,2,24.95,0,2,Tuesday,6,0
inventory_daily,473028,465591,855.5,29.96,22,53.2,75.9,2.2,3,31.89,0,4,Wednesday,12,0
payments_daily,580713,576550,1197.0,41.94,32,69.1,65.6,3.0,0,46.33,0,2,Monday,10,0
customer_daily,721913,707083,1250.9,24.11,25,33.5,66.4,2.8,0,26.78,0,4,Thursday,4,0
inventory_daily,568404,576014,916.1,33.7,22,86.2,66.5,6.3,0,28.52,0,4,Thursday,20,0
orders_daily,1216382,1207232,2081.7,25.2,28,38.4,93.4,0.3,0,24.24,0,2,Saturday,4,0
inventory_daily,508817,510281,804.3,24.4,22,50.4,73.7,9.2,0,26.48,0,8,Friday,5,0
orders_daily,783808,773297,1573.2,30.25,28,53.0,67.0,8.0,3,30.31,0,8,Sunday,10,1
customer_daily,819836,824445,1585.5,21.84,25,36.2,71.9,6.6,1,22.36,0,6,Saturday,12,0
payments_daily,445560,434313,797.7,34.65,32,68.4,49.3,7.2,0,,0,6,Thursday,10,0
payments_daily,360745,363691,532.4,27.49,32,48.2,39.8,0.6,1,26.46,0,4,Thursday,0,0
customer_daily,878751,875830,1566.7,32.22,25,54.9,82.6,6.6,0,32.87,0,8,Tuesday,11,0
